,pred,lat,lon
942,0,34.0619,-118.2702
943,1,34.1072,-118.277
944,1,34.0642,-118.257
945,1,34.201,-118.6059
946,0,34.0819,-118.3522
947,1,34.1056,-118.1843
948,1,34.032,-118.2657
949,0,34.136,-118.1884
950,1,34.2285,-118.5026
951,1,33.9837,-118.3279
952,1,34.0423,-118.2452
953,0,33.9795,-118.2838
954,0,34.1198,-118.1783
955,1,33.9933,-118.2783
956,1,34.1649,-118.3851
957,0,34.2419,-118.4424
958,0,34.2509,-118.577
959,0,34.0407,-118.2468
960,0,33.9464,-118.2869
961,0,34.261,-118.4698
962,1,33.9593,-118.2564
963,0,34.2772,-118.3682
964,1,33.9331,-118.2511
965,1,33.9484,-118.2608
966,0,34.0155,-118.2933
967,1,34.0736,-118.217
968,1,33.9459,-118.2541
969,0,33.9393,-118.2695
970,0,34.2778,-118.4871
971,1,33.9533,-118.246
972,0,34.0039,-118.2652
973,1,34.0944,-118.3212
974,0,34.04,-118.2877
975,1,34.0433,-118.2504
976,1,34.0472,-118.3157
977,1,34.001,-118.2783
978,1,34.1685,-118.6038
979,0,34.0909,-118.2855
980,1,33.9934,-118.2739
981,0,34.0544,-118.2767
982,0,34.0244,-118.2676
983,0,33.958,-118.2915
984,0,34.0623,-118.194
985,0,33.933,-118.2405
986,1,33.997,-118.4761
987,1,34.0235,-118.2534
988,0,34.0962,-118.3441
989,1,34.0606,-118.2672
990,0,34.0583,-118.2616
991,0,34.0247,-118.3089
992,0,33.9584,-118.263
993,0,34.0806,-118.2616
994,1,34.0308,-118.1966
995,0,34.0282,-118.276
996,0,34.0791,-118.4648
997,0,34.0465,-118.3727
998,1,34.0501,-118.2621
999,1,34.1395,-118.2018
1000,1,33.952,-118.2695
1001,0,34.2029,-118.6003
1002,0,34.0346,-118.4379
1003,1,34.098,-118.3332
1004,0,33.932,-118.2695
1005,0,33.9862,-118.2794
1006,0,34.12,-118.2139
1007,0,34.0968,-118.2961
1008,1,33.9237,-118.2614
1009,1,33.9511,-118.2739
1010,1,34.1776,-118.44
1011,0,34.1,-118.3113
1012,1,34.0449,-118.3866
1013,0,34.0073,-118.3108
1014,1,34.2034,-118.3703
1015,0,34.015,-118.3536
1016,0,34.25,-118.605
1017,0,34.2121,-118.3867
1018,1,33.7105,-118.286
1019,1,34.0763,-118.2932
1020,1,33.9969,-118.3046
1021,1,34.0915,-118.2205
1022,0,33.982,-118.2827
1023,0,34.0523,-118.2823
1024,1,33.9431,-118.2391
1025,1,34.0577,-118.3042
1026,0,34.1008,-118.2668
1027,1,34.0672,-118.3054
1028,0,34.0992,-118.3414
1029,1,34.2753,-118.425
1030,1,34.0963,-118.3201
1031,0,34.0207,-118.4192
1032,1,34.012,-118.2541
1033,0,34.0618,-118.2987
1034,1,34.038,-118.3276
1035,1,33.9347,-118.2761
1036,1,34.1938,-118.5975
1037,0,33.9348,-118.2425
1038,1,34.201,-118.5513
1039,0,34.2225,-118.5976
1040,1,34.1887,-118.4465
1041,0,33.9564,-118.309
1042,1,33.9295,-118.2462
1043,0,34.0688,-118.2333
1044,1,34.081,-118.178
1045,1,33.7868,-118.3018
1046,1,33.9392,-118.2826
1047,1,34.0395,-118.2405
1048,1,33.9602,-118.2629
1049,1,34.0338,-118.3875
1050,1,34.0131,-118.2791
1051,1,34.0328,-118.2915
1052,1,34.0228,-118.3002
1053,0,34.2278,-118.5328
1054,1,34.206,-118.4445
1055,0,34.1016,-118.3387
1056,1,34.0423,-118.2452
1057,1,34.0882,-118.2692
1058,0,34.0401,-118.2668
1059,1,33.7934,-118.2483
1060,0,34.2036,-118.5602
1061,1,34.0538,-118.2667
1062,1,34.0739,-118.1632
1063,0,34.1481,-118.3644
1064,0,34.2085,-118.4504
1065,1,33.9883,-118.2827
1066,1,33.9906,-118.2827
1067,0,33.9829,-118.3294
1068,1,34.0437,-118.2455
1069,0,34.0449,-118.2458
1070,0,34.0452,-118.2041
1071,1,34.0202,-118.2127
1072,1,33.9295,-118.2493
1073,0,34.1203,-118.2005
1074,1,34.1016,-118.3361
1075,0,34.0871,-118.3266
1076,1,34.2697,-118.4172
1077,1,33.9237,-118.2614
1078,1,34.0256,-118.3212
1079,1,34.0431,-118.2196
1080,0,33.7333,-118.2879
1081,1,33.9774,-118.2739
1082,1,34.2045,-118.392
1083,0,34.3154,-118.4214
1084,1,33.9625,-118.2985
1085,0,33.9431,-118.2327
1086,0,34.0435,-118.2427
1087,1,33.9966,-118.2674
1088,0,34.0401,-118.2106
1089,1,34.0037,-118.3089
1090,0,34.1078,-118.2544
1091,1,33.9912,-118.2478
1092,1,34.2427,-118.4502
1093,1,33.7136,-118.2904
1094,0,33.7243,-118.2963
1095,0,34.244,-118.5583
1096,0,34.0132,-118.2959
1097,0,34.0666,-118.245
1098,1,34.2198,-118.594
1099,0,33.9888,-118.2915
1100,0,34.0109,-118.3089
1101,1,34.1649,-118.3706
1102,0,33.9357,-118.2717
1103,0,34.0871,-118.3386
1104,0,34.0675,-118.1767
1105,1,34.2283,-118.4611
1106,1,34.1193,-118.353
1107,1,34.1016,-118.3271
1108,0,34.0017,-118.4608
1109,0,33.9611,-118.2629
1110,1,33.9918,-118.4767
1111,0,33.9905,-118.4683
1112,1,34.0545,-118.2976
1113,0,34.0632,-118.2771
1114,0,34.0277,-118.2574
1115,1,34.0619,-118.2369
1116,1,34.118,-118.2707
1117,0,34.0035,-118.2691
1118,0,34.2012,-118.4487
1119,0,34.2271,-118.4244
1120,1,33.7351,-118.2857
1121,0,33.9602,-118.2651
1122,1,34.0058,-118.2565
1123,1,34.1576,-118.4923
1124,1,34.0615,-118.214
1125,0,33.9906,-118.2783
1126,0,34.2428,-118.4675
1127,0,33.9924,-118.2809
1128,1,33.9348,-118.25
1129,1,33.9782,-118.2871
1130,1,33.9996,-118.298
1131,1,34.1807,-118.536
1132,1,33.9808,-118.3959
1133,0,34.0601,-118.2761
1134,0,34.0469,-118.3392
1135,1,34.0016,-118.2389
1136,1,34.2088,-118.3531
1137,0,33.9869,-118.2761
1138,0,34.0831,-118.2055
1139,1,34.0057,-118.2474
1140,1,34.0383,-118.254
1141,0,33.9545,-118.309
1142,1,34.1938,-118.5884
1143,1,34.1877,-118.4553
1144,0,34.0268,-118.2808
1145,1,34.2012,-118.4684
1146,1,34.1016,-118.3267
1147,0,33.9855,-118.3206
1148,0,33.9128,-118.2869
1149,0,33.9751,-118.3743
1150,1,33.9664,-118.3156
1151,1,33.9931,-118.3308
1152,0,33.9599,-118.3788
1153,0,33.8126,-118.3026
1154,1,34.0705,-118.2001
1155,1,34.0478,-118.2502
1156,1,34.2139,-118.3845
1157,1,33.9747,-118.2739
1158,1,34.1098,-118.1984
1159,0,33.9824,-118.2827
1160,1,34.0776,-118.2635
1161,1,34.0226,-118.3351
1162,0,33.9819,-118.3115
1163,0,34.1467,-118.4231
1164,1,34.0624,-118.3514
1165,0,34.0242,-118.2623
1166,0,33.973,-118.2739
1167,1,34.1875,-118.603
1168,1,34.0485,-118.3338
1169,1,33.741,-118.2838
1170,1,33.9892,-118.2827
1171,0,34.0155,-118.2975
1172,1,33.9745,-118.3309
1173,1,34.0346,-118.303
1174,0,34.2682,-118.4229
1175,1,34.0472,-118.2987
1176,0,33.9833,-118.2783
1177,1,33.9907,-118.2422
1178,1,34.25,-118.5864
1179,0,34.0493,-118.2418
1180,0,33.9474,-118.3939
1181,0,34.2355,-118.4676
1182,1,34.0028,-118.2827
1183,1,34.0759,-118.171
1184,1,33.9857,-118.2628
1185,1,34.0591,-118.2635
1186,1,34.0057,-118.274
1187,1,34.1937,-118.6234
1188,0,34.0677,-118.2844
1189,1,34.2309,-118.4644
1190,1,34.0467,-118.2556
1191,1,34.0278,-118.201
1192,0,34.0231,-118.3393
1193,1,33.9393,-118.2652
1194,0,34.2207,-118.5361
1195,0,34.2841,-118.5021
1196,0,34.0542,-118.3702
1197,1,33.999,-118.3113
1198,1,34.2207,-118.5361
1199,0,34.0587,-118.2891
1200,1,34.0349,-118.2959
1201,1,34.0908,-118.3092
1202,1,34.2205,-118.5557
1203,1,34.2752,-118.4603
1204,1,34.0436,-118.3028
1205,1,33.9679,-118.2783
1206,0,34.0213,-118.3515
1207,1,33.9556,-118.2651
1208,0,33.9543,-118.2606
1209,0,34.0379,-118.2194
1210,0,34.1974,-118.5786
1211,0,34.1831,-118.3605
1212,1,34.0109,-118.3002
1213,1,34.2206,-118.5492
1214,0,34.0908,-118.3289
1215,1,34.2065,-118.6044
1216,1,34.0753,-118.2983
1217,1,34.1867,-118.3703
1218,0,34.2205,-118.5536
1219,1,34.18,-118.5374
1220,1,34.0933,-118.161
1221,1,34.0256,-118.3201
1222,1,34.0442,-118.2063
1223,0,33.9758,-118.3767
1224,1,34.0468,-118.2078
1225,1,34.1938,-118.5623
1226,0,34.0243,-118.2198
1227,1,34.0058,-118.2565
1228,0,33.9833,-118.3068
1229,1,34.2735,-118.4478
1230,0,34.272,-118.4994
1231,1,34.103,-118.3225
1232,1,33.9793,-118.4666
1233,0,33.9265,-118.2739
1234,0,33.9592,-118.2651
1235,1,33.9661,-118.2849
1236,0,34.1265,-118.2628
1237,1,34.2244,-118.5804
1238,1,33.9906,-118.3002
1239,0,34.1082,-118.3371
1240,1,33.9957,-118.2871
1241,1,33.9892,-118.3113
1242,1,34.0423,-118.2631
1243,1,34.1903,-118.4574
1244,0,34.0265,-118.4279
1245,1,33.9455,-118.2848
1246,1,33.9892,-118.2915
1247,0,34.057,-118.3966
1248,1,34.0481,-118.2507
1249,0,33.993,-118.2455
1250,1,34.1703,-118.536
1251,0,34.0428,-118.2461
1252,1,34.0639,-118.2721
1253,1,34.092,-118.204
1254,0,34.0443,-118.2916
1255,1,33.9974,-118.274
1256,0,34.045,-118.2435
1257,0,34.0488,-118.2483
1258,1,34.0173,-118.3547
1259,0,34.1794,-118.4073
1260,0,33.9737,-118.2783
1261,1,34.1391,-118.2131
1262,1,34.2282,-118.4553
1263,0,33.9573,-118.3962
1264,1,34.0121,-118.3423
1265,1,34.0597,-118.2795
1266,1,33.9921,-118.3108
1267,0,34.1867,-118.4575
1268,1,33.7918,-118.2469
1269,0,34.0092,-118.2652
1270,0,34.2975,-118.4431
1271,1,33.9638,-118.2651
1272,0,33.9479,-118.3772
1273,0,33.9873,-118.3149
1274,1,34.007,-118.2827
1275,0,34.0418,-118.2841
1276,1,34.0554,-118.2702
1277,1,34.0512,-118.3195
1278,1,34.0038,-118.2783
1279,1,34.0551,-118.3762
1280,0,34.069,-118.2991
1281,0,33.9892,-118.3089
1282,0,34.0783,-118.3441
1283,1,34.2207,-118.4164
1284,0,34.098,-118.3445
1285,1,34.0408,-118.3369
1286,1,33.9262,-118.2915
1287,1,34.2128,-118.5546
1288,1,34.073,-118.3731
1289,1,34.0567,-118.2815
1290,1,34.0093,-118.2565
1291,0,33.9402,-118.2695
1292,0,34.0268,-118.2513
1293,0,33.9601,-118.287
1294,1,34.0702,-118.213
1295,1,34.1877,-118.44
1296,0,34.1649,-118.3746
1297,0,34.0111,-118.2784
1298,1,33.9698,-118.2827
1299,1,34.1016,-118.3387
1300,1,34.1416,-118.3732
1301,1,34.033,-118.4324
1302,0,34.0589,-118.2821
1303,1,34.0512,-118.2787
1304,1,34.0511,-118.3645
1305,1,34.3129,-118.4438
1306,1,34.0368,-118.2412
1307,1,34.1451,-118.4137
1308,1,34.0086,-118.2474
1309,1,33.9502,-118.2651
1310,1,34.1003,-118.3448
1311,0,34.0108,-118.3171
1312,1,33.958,-118.2869
1313,0,34.0423,-118.2452
1314,1,33.9746,-118.3286
1315,0,33.9374,-118.2826
1316,1,33.9754,-118.309
1317,1,34.0687,-118.2672
1318,0,33.9599,-118.3777
1319,1,34.0473,-118.2916
1320,0,34.0277,-118.2937
1321,1,34.0875,-118.2758
1322,1,33.9192,-118.2892
1323,0,34.2574,-118.4849
1324,0,34.0155,-118.3023
1325,0,34.0757,-118.1711
1326,0,34.2164,-118.4381
1327,1,33.9789,-118.2981
1328,0,34.0814,-118.2962
1329,1,33.9498,-118.3101
1330,0,34.2258,-118.4494
1331,1,33.9807,-118.2813
1332,0,33.9498,-118.3101
1333,0,34.0118,-118.2606
1334,0,33.9791,-118.4669
1335,1,34.1775,-118.5338
1336,1,34.0433,-118.2504
1337,1,34.0273,-118.2013
1338,0,34.1953,-118.5885
1339,0,33.932,-118.2695
1340,1,34.0909,-118.2917
1341,0,34.0433,-118.2504
1342,0,34.0257,-118.2023
1343,1,34.0364,-118.2603
1344,1,34.1904,-118.4312
1345,1,34.2208,-118.4662
1346,0,34.0579,-118.4683
1347,1,34.0941,-118.2236
1348,1,33.7799,-118.2637
1349,1,34.0337,-118.3003
1350,0,34.279,-118.4264
1351,1,34.0259,-118.2535
1352,1,33.9933,-118.2652
1353,0,34.2051,-118.5579
1354,1,34.0503,-118.3163
1355,0,34.203,-118.379
1356,1,34.0453,-118.2499
1357,0,34.0484,-118.3326
1358,1,34.1682,-118.5406
1359,0,34.0721,-118.2785
1360,0,34.0519,-118.3583
1361,1,34.0155,-118.2915
1362,0,33.9247,-118.2652
1363,1,33.961,-118.2717
1364,0,34.0313,-118.3316
1365,1,34.0649,-118.344
1366,1,34.046,-118.2509
1367,1,34.0877,-118.2869
1368,0,34.0618,-118.2916
1369,0,34.0127,-118.3477
1370,1,33.9875,-118.2915
1371,1,33.794,-118.2824
1372,1,33.7361,-118.2923
1373,1,34.194,-118.3965
1374,1,33.7756,-118.2621
1375,1,33.7538,-118.2923
1376,1,34.0326,-118.3434
1377,1,34.2282,-118.4553
1378,1,33.932,-118.2787
1379,1,33.9948,-118.2435
1380,1,33.9433,-118.2512
1381,0,34.0303,-118.2484
1382,0,34.2083,-118.6016
1383,0,34.0755,-118.2078
1384,0,34.0401,-118.2504
1385,0,34.2799,-118.4546
1386,1,34.0818,-118.2845
1387,1,34.0565,-118.2724
1388,0,34.0908,-118.3025
1389,1,34.1867,-118.4749
1390,0,33.9419,-118.2781
1391,1,34.0454,-118.2466
1392,1,34.035,-118.2834
1393,1,34.0837,-118.1624
1394,0,34.067,-118.4451
1395,1,34.0163,-118.3536
1396,1,34.0413,-118.2916
1397,1,34.0407,-118.353
1398,1,34.0295,-118.3327
1399,1,33.9746,-118.3003
1400,0,34.2166,-118.4399
1401,0,34.0455,-118.2765
1402,1,33.9636,-118.3112
1403,1,33.9828,-118.2892
1404,1,34.0231,-118.2915
1405,0,34.0478,-118.2502
1406,0,34.0418,-118.3134
1407,0,33.9277,-118.2652
1408,1,33.991,-118.298
1409,1,34.011,-118.3351
1410,1,34.0242,-118.3722
1411,1,34.1425,-118.3643
1412,1,34.0399,-118.3177
1413,1,33.9899,-118.298
1414,0,34.0523,-118.2722
1415,1,33.9433,-118.2541
1416,0,34.052,-118.1958
1417,1,33.7865,-118.2734
1418,0,34.2012,-118.3845
1419,1,34.0093,-118.2521
1420,1,34.0233,-118.2222
1421,1,34.0373,-118.2503
1422,0,34.0581,-118.3101
1423,1,34.1949,-118.4312
1424,1,33.9898,-118.2783
1425,1,34.0082,-118.2652
1426,1,34.1032,-118.3333
1427,1,34.1862,-118.4487
1428,1,34.0908,-118.3136
1429,1,33.9698,-118.2916
1430,1,33.9965,-118.2783
1431,0,33.9737,-118.2783
1432,1,34.0534,-118.2788
1433,0,34.0058,-118.2565
1434,0,34.02,-118.2915
1435,0,33.9755,-118.2695
1436,0,34.098,-118.3496
1437,1,33.9947,-118.4805
1438,0,34.2501,-118.2859
1439,1,33.932,-118.2826
1440,1,34.23,-118.4644
1441,0,34.0515,-118.2424
1442,1,34.234,-118.5025
1443,0,34.2319,-118.4633
1444,0,33.9727,-118.285
1445,1,34.0691,-118.2979
1446,1,34.0565,-118.2782
1447,0,33.9501,-118.2827
1448,0,33.995,-118.3247
1449,0,34.0736,-118.217
1450,1,34.1004,-118.3387
1451,1,34.0364,-118.3625
1452,1,33.989,-118.3308
1453,0,34.0298,-118.3286
1454,1,33.998,-118.3294
1455,1,33.933,-118.2739
1456,1,34.0669,-118.2275
1457,1,34.0949,-118.3092
1458,1,34.3088,-118.4353
1459,0,34.2304,-118.5623
1460,1,33.9747,-118.2783
1461,0,34.0798,-118.2184
1462,1,34.0368,-118.2546
1463,0,34.0287,-118.3589
1464,1,33.9998,-118.2674
1465,0,33.9891,-118.3206
1466,1,33.9642,-118.2827
1467,1,34.163,-118.3734
1468,0,34.0712,-118.359
1469,0,34.058,-118.2759
1470,0,34.0962,-118.349
1471,1,34.0029,-118.2783
1472,1,33.9953,-118.2674
1473,1,34.0909,-118.2917
1474,1,33.9997,-118.2849
1475,1,34.0078,-118.2636
1476,1,34.0649,-118.2399
1477,0,34.0055,-118.2915
1478,1,34.1688,-118.6145
1479,0,34.2668,-118.4157
1480,1,34.0037,-118.2937
1481,1,34.0547,-118.2772
1482,1,34.0109,-118.3089
1483,1,34.0822,-118.3034
1484,1,34.0146,-118.3512
1485,0,34.3066,-118.4313
1486,1,34.0001,-118.3089
1487,1,33.9983,-118.3068
1488,1,34.0503,-118.2808
1489,1,34.0228,-118.3002
1490,0,34.0592,-118.2674
1491,0,34.0112,-118.2459
1492,0,33.9393,-118.2652
1493,1,33.9456,-118.2826
1494,1,33.9727,-118.3309
1495,1,34.0126,-118.278
1496,1,33.9933,-118.3089
1497,1,34.0572,-118.3762
1498,1,33.9667,-118.2871
1499,0,34.0994,-118.3093
1500,1,33.9948,-118.2478
1501,1,34.0731,-118.3125
1502,0,34.1766,-118.4589
1503,0,34.123,-118.2313
1504,1,33.9483,-118.276
1505,0,33.7242,-118.2869
1506,0,34.0073,-118.298
1507,0,33.8315,-118.3016
1508,1,33.9323,-118.2502
1509,1,34.0467,-118.2556
1510,0,34.0219,-118.3045
1511,1,33.7388,-118.2857
1512,0,33.9972,-118.4463
1513,1,34.1284,-118.3568
1514,1,34.0083,-118.29
1515,1,34.0276,-118.3317
1516,1,34.1827,-118.4487
1517,1,34.0382,-118.2384
1518,1,34.0754,-118.1702
1519,1,34.0568,-118.2578
1520,1,34.0871,-118.3462
1521,1,34.1715,-118.5974
1522,1,33.9321,-118.2463
1523,0,34.0461,-118.2476
1524,0,33.9746,-118.2962
1525,1,34.0442,-118.2439
1526,0,34.0499,-118.2614
1527,1,34.0408,-118.2428
1528,1,33.9846,-118.3294
1529,1,34.0488,-118.2518
1530,1,34.0207,-118.2619
1531,1,34.0736,-118.3816
1532,1,34.2773,-118.3796
1533,1,33.9593,-118.2586
1534,0,34.1831,-118.4523
1535,1,34.0419,-118.4247
1536,0,34.1939,-118.5186
1537,1,34.0472,-118.3189
1538,1,34.2157,-118.3878
1539,1,33.9311,-118.2652
1540,1,34.0387,-118.2439
1541,1,34.0909,-118.2984
1542,1,33.9898,-118.4724
1543,0,33.9819,-118.287
1544,1,34.0109,-118.2959
1545,1,33.9389,-118.239
1546,1,34.1405,-118.22
1547,0,34.0488,-118.2518
1548,0,34.1959,-118.3965
1549,0,33.9754,-118.2937
1550,1,34.1976,-118.4662
1551,0,33.9795,-118.4668
1552,1,34.0237,-118.3032
1553,1,34.2307,-118.3673
1554,1,34.1976,-118.4509
1555,0,34.1749,-118.5344
1556,1,33.9602,-118.2651
1557,0,34.0616,-118.2795
1558,0,34.0491,-118.3041
1559,0,34.0353,-118.2698
1560,1,34.0002,-118.2459
1561,1,34.0168,-118.2531
1562,1,34.1887,-118.4487
1563,0,34.1328,-118.1981
1564,0,33.9737,-118.2981
1565,1,34.0396,-118.2558
1566,1,33.9601,-118.2827
1567,1,33.9939,-118.4677
1568,0,34.0802,-118.1848
1569,1,34.057,-118.2081
1570,1,34.0606,-118.2672
1571,1,34.0356,-118.2943
1572,1,34.0276,-118.3417
1573,0,34.1654,-118.522
1574,0,34.0527,-118.3091
1575,0,34.0412,-118.213
1576,0,34.0891,-118.2992
1577,1,34.0496,-118.2458
1578,1,34.2246,-118.5976
1579,1,33.9591,-118.2695
1580,1,34.0233,-118.2222
1581,1,34.0449,-118.2458
1582,1,34.0084,-118.2613
1583,0,34.1903,-118.4574
1584,0,33.7796,-118.3096
1585,0,34.0944,-118.3922
1586,1,33.9404,-118.2486
1587,1,33.7424,-118.2923
1588,0,33.9438,-118.2695
1589,1,34.0205,-118.2467
1590,0,34.0671,-118.3078
1591,0,34.0155,-118.2975
1592,0,34.0745,-118.293
1593,1,34.0743,-118.1658
1594,0,33.9368,-118.2542
1595,0,34.0474,-118.3225
1596,1,34.212,-118.5535
1597,1,34.0462,-118.276
1598,0,33.9997,-118.2849
1599,0,34.0201,-118.2104
1600,0,34.201,-118.5623
1601,1,33.9836,-118.3265
1602,0,33.7927,-118.2455
1603,1,34.1722,-118.4356
1604,0,34.1939,-118.5535
1605,1,33.9983,-118.2608
1606,1,34.1509,-118.5911
1607,1,34.0328,-118.2903
1608,1,34.0871,-118.3266
1609,0,34.0677,-118.2731
1610,0,34.091,-118.2234
1611,1,33.931,-118.2826
1612,0,34.0909,-118.295
1613,1,33.9591,-118.2904
1614,0,33.9948,-118.4632
1615,1,34.0835,-118.331
1616,1,34.0237,-118.3047
1617,1,34.0424,-118.2493
1618,1,34.2287,-118.3639
1619,0,34.2647,-118.4019
1620,1,34.0761,-118.3731
1621,1,33.9893,-118.2664
1622,0,34.0326,-118.3319
1623,0,34.0092,-118.2872
1624,1,34.1977,-118.5386
1625,1,33.9456,-118.2784
1626,0,33.9875,-118.3046
1627,0,34.0277,-118.2574
1628,1,34.0479,-118.3447
1629,1,34.0908,-118.3136
1630,1,33.9636,-118.3112
1631,0,34.0146,-118.4304
1632,0,34.0473,-118.2947
1633,1,34.2048,-118.5273
1634,0,34.2471,-118.4482
1635,0,34.1054,-118.3137
1636,0,34.2572,-118.6017
1637,1,34.2065,-118.6029
1638,0,34.0417,-118.2398
1639,1,34.0605,-118.4193
1640,1,34.0539,-118.2103
1641,0,34.0459,-118.2579
1642,1,34.0712,-118.2966
1643,1,34.0681,-118.3675
1644,0,33.9884,-118.2915
1645,1,34.0364,-118.2406
1646,0,34.2785,-118.4051
1647,0,33.9747,-118.2739
1648,1,34.1506,-118.4411
1649,0,34.2092,-118.5633
1650,1,34.2738,-118.4133
1651,1,34.0403,-118.2308
1652,0,34.2214,-118.4662
1653,0,34.0038,-118.274
1654,1,33.979,-118.2783
1655,0,34.0399,-118.326
1656,1,34.1794,-118.4052
1657,0,34.0399,-118.3337
1658,0,33.9515,-118.2419
1659,1,34.0909,-118.2893
1660,0,33.7909,-118.2494
1661,1,34.0621,-118.3383
1662,1,34.0896,-118.3092
1663,1,33.9433,-118.2541
1664,0,34.0974,-118.2468
1665,0,34.2199,-118.5907
1666,1,34.0255,-118.2392
1667,0,34.0622,-118.2653
1668,1,34.0586,-118.2118
1669,1,33.9374,-118.2848
1670,1,34.203,-118.4662
1671,0,34.0944,-118.3266
1672,0,34.0559,-118.2751
1673,1,34.2175,-118.444
1674,0,34.1702,-118.5729
1675,1,33.9694,-118.2608
1676,0,34.0444,-118.2827
1677,1,33.993,-118.2432
1678,0,33.9642,-118.2761
1679,0,34.0326,-118.3337
1680,1,33.9528,-118.2915
1681,1,34.0273,-118.3002
1682,1,34.022,-118.246
1683,0,33.9415,-118.2894
1684,0,34.103,-118.3225
1685,0,34.0596,-118.2749
1686,1,34.2012,-118.4182
1687,0,34.0428,-118.2461
1688,1,33.7899,-118.2975
1689,1,34.0512,-118.2829
1690,0,34.0997,-118.3361
1691,0,34.2084,-118.4599
1692,0,34.2587,-118.396
1693,1,33.9829,-118.3309
1694,0,33.9465,-118.2673
1695,1,33.7779,-118.274
1696,1,34.03,-118.2501
1697,1,34.0617,-118.3066
1698,1,34.2234,-118.5932
1699,1,34.0836,-118.295
1700,1,34.0509,-118.3041
1701,1,33.7556,-118.2922
1702,1,34.1613,-118.4917
1703,0,34.1003,-118.3468
1704,0,34.1284,-118.3472
1705,0,33.9292,-118.2652
1706,1,34.0529,-118.2329
1707,0,34.0962,-118.3288
1708,0,33.9943,-118.2739
1709,1,33.9326,-118.2502
1710,0,34.2219,-118.5508
1711,1,34.1144,-118.1815
1712,0,34.04,-118.4393
1713,0,33.9399,-118.2487
1714,1,34.2355,-118.5361
1715,1,34.2355,-118.4676
1716,1,34.0387,-118.3717
1717,0,34.3076,-118.4497
1718,0,33.9628,-118.2739
1719,0,34.1035,-118.3489
1720,0,33.9542,-118.2893
1721,1,33.9383,-118.263
1722,1,34.0285,-118.2031
1723,1,34.0485,-118.3335
1724,1,34.1897,-118.4444
1725,0,34.0578,-118.2941
1726,1,34.0578,-118.2133
1727,1,34.0345,-118.3327
1728,1,33.9798,-118.2827
1729,1,33.9798,-118.3133
1730,1,33.9619,-118.2739
1731,0,34.0436,-118.3611
1732,1,34.0351,-118.2801
1733,0,34.2121,-118.3889
1734,1,34.0871,-118.3765
1735,0,34.0689,-118.344
1736,1,33.9374,-118.2717
1737,0,34.0464,-118.248
1738,0,33.9908,-118.4695
1739,1,34.1232,-118.2003
1740,1,33.964,-118.2739
1741,0,34.0499,-118.2614
1742,0,34.0278,-118.2937
1743,1,34.0526,-118.2226
1744,1,33.9542,-118.2827
1745,1,34.2842,-118.4579
1746,0,34.104,-118.3297
1747,1,34.0935,-118.331
1748,0,34.1794,-118.3681
1749,1,33.9485,-118.2461
1750,0,34.2573,-118.5798
1751,1,34.0006,-118.2871
1752,1,34.081,-118.2953
1753,1,33.9455,-118.309
1754,1,33.9455,-118.2826
1755,1,34.0011,-118.2499
1756,0,34.2421,-118.4261
1757,1,34.2644,-118.3386
1758,1,34.1794,-118.3659
1759,1,33.9456,-118.2652
1760,1,34.0667,-118.2857
1761,1,33.96,-118.2915
1762,0,34.1903,-118.4574
1763,1,34.0037,-118.2871
1764,0,34.1016,-118.3433
1765,0,33.9931,-118.3308
1766,1,34.279,-118.4173
1767,1,34.0373,-118.2503
1768,1,33.9551,-118.2893
1769,1,34.1675,-118.6188
1770,1,33.993,-118.2478
1771,1,34.0559,-118.3112
1772,1,34.1056,-118.3252
1773,1,34.0907,-118.331
1774,1,34.0477,-118.4443
1775,1,33.9374,-118.239
1776,0,33.9358,-118.252
1777,0,33.9967,-118.2565
1778,1,34.0928,-118.3109
1779,0,33.9688,-118.2856
1780,0,34.1054,-118.3093
1781,1,34.0549,-118.2778
1782,0,34.1016,-118.3348
1783,0,33.9717,-118.2856
1784,1,34.098,-118.3267
1785,1,34.2757,-118.3963
1786,0,34.0768,-118.2227
1787,0,33.9933,-118.2871
1788,1,33.9737,-118.2827
1789,0,34.1034,-118.3325
1790,1,34.0893,-118.1899
1791,1,34.0349,-118.2436
1792,1,34.0885,-118.3092
1793,1,34.0027,-118.2937
1794,1,34.0044,-118.3257
1795,1,33.9341,-118.2485
1796,0,34.2085,-118.4575
1797,0,33.9401,-118.2805
1798,0,34.0417,-118.2443
1799,0,33.7882,-118.3077
1800,1,33.7897,-118.2787
1801,0,34.2427,-118.4702
1802,0,34.0884,-118.2258
1803,0,34.0454,-118.2198
1804,1,34.0462,-118.2738
1805,0,33.9965,-118.2783
1806,0,33.9455,-118.3785
1807,0,34.0276,-118.3229
1808,0,33.9875,-118.2915
1809,1,34.0523,-118.2722
1810,0,33.9853,-118.3489
1811,0,34.0862,-118.2583
1812,0,34.0471,-118.2491
1813,0,34.2905,-118.4581
1814,1,34.0407,-118.2468
1815,1,34.2217,-118.427
1816,0,34.2083,-118.6147
1817,1,34.0421,-118.206
1818,0,34.0039,-118.2652
1819,1,34.0628,-118.2811
1820,1,34.0791,-118.2626
1821,1,34.0512,-118.221
1822,0,34.0072,-118.3201
1823,1,33.9979,-118.3002
1824,0,33.7324,-118.2902
1825,1,34.1687,-118.391
1826,1,34.2267,-118.4704
1827,0,34.0453,-118.2088
1828,1,34.2143,-118.5534
1829,1,33.9389,-118.2462
